lon,lat,LCOE,max_elc,demand,co2,region,up_id,down_id,right_id,left_id,right_distance,left_distance,up_distance,down_distance,site_id,co2_cost
-129,52,0.02958875,2377552.7508,0.0,0.0,R161,R162,R160,R183,R123,68.67747478989759,137.35170172372824,111.27682580399299,111.25782746631153,R161,50
-129,53,0.04072180555555555,5305227.1014,0.0,0.0,R162,R163,R161,R184,R142,67.13668303003111,67.13668303003111,111.2956525875423,111.27682580399299,R162,50
-129,54,0.04558291666666667,4202732.693,4804.742081,0.0,R163,R164,R162,R185,R143,65.57522899348992,65.57522899348992,111.31428472223197,111.2956525875423,R163,50
-129,55,0.05274885625,3651499.7448,0.0,0.0,R164,R165,R163,R186,R144,63.993584273358834,63.993584273358834,111.3326993329539,111.31428472223197,R164,50
-129,56,0.07916441111111111,2992838.63008,0.0,0.0,R165,R166,R164,R187,R145,62.39222720455756,62.39222720455756,111.35087379293904,111.3326993329539,R165,50
-129,57,0.05636422666666666,3213997.9157,0.0,0.0,R166,R167,R165,R188,R146,60.771642727955076,60.771642727955076,111.36878575223717,111.35087379293904,R166,50
-129,58,0.06075224117647058,3555867.44656,0.0,0.0,R167,R168,R166,R189,R147,59.13232225082162,59.13232225082162,111.38641316596589,111.36878575223717,R167,50
-129,59,0.048813699999999995,3625547.0353,0.0,0.0,R168,R169,R167,R190,R148,57.47476350363418,57.47476350363418,111.40373432223176,111.38641316596589,R168,50
-129,60,0.08663529333333334,2128763.68884,0.0,0.0,R169,R170,R168,R191,R149,55.799470393260385,55.799470393260385,111.42072786973738,111.40373432223176,R169,50
-129,61,0.09569062666666667,1940186.29172,0.0,0.0,R170,R171,R169,R192,R150,54.106952852548226,54.106952852548226,111.43737284500068,111.42072786973738,R170,50
